Date,Store_ID,Item_ID,Medicine_Name,Category,Base_Price,Promotion,Holiday,Units_Sold
2025-09-19,BMS Pharmacy,M102,Crocin,Painkiller,35,0,0,66
2025-02-08,Sara Medicos,M104,Vitamin C,Vitamin,120,0,0,93
2025-12-13,Sara Medicos,M116,Iron Tablet,Supplement,180,0,0,70
2025-01-22,City Medicals,M106,Insulin,Diabetes,550,0,0,43
2025-08-21,Claire Drughouse,M103,Dolo 650,Painkiller,30,0,0,93
2025-06-07,Lakshya Medicals,M114,Pantoprazole,Antacid,110,1,0,90
2025-07-02,Lakshya Medicals,M101,Paracetamol,Painkiller,25,0,0,80
2025-12-30,Lakshya Medicals,M119,Eye Drops,Eye Care,160,1,0,94
2025-09-28,Apollo Pharmacy,M101,Paracetamol,Painkiller,25,0,0,93
2025-04-01,Apollo Pharmacy,M114,Pantoprazole,Antacid,110,0,0,73
2025-08-05,City Medicals,M103,Dolo 650,Painkiller,30,0,0,86
2025-05-23,City Medicals,M118,Asthma Inhaler,Respiratory,450,0,1,58
2025-03-10,HealthMart,M105,ORS,Hydration,25,0,0,78
2025-10-10,Sara Medicos,M104,Vitamin C,Vitamin,120,0,0,72
2025-05-07,Lakshya Medicals,M112,Cough Syrup,Cough,140,0,0,65
2025-06-04,SmartMed Pharmacy,M117,BP Tablet,Cardiac,320,1,0,72
2025-05-20,Apollo Pharmacy,M117,BP Tablet,Cardiac,320,0,0,76
2025-01-03,Lakshya Medicals,M116,Iron Tablet,Supplement,180,1,0,80
2025-02-13,Sara Medicos,M104,Vitamin C,Vitamin,120,0,0,86
2025-04-03,Apollo Pharmacy,M113,Digene,Antacid,60,0,1,92
2025-01-10,Clarkson's Pharma,M105,ORS,Hydration,25,0,0,85
2025-03-21,BMS Pharmacy,M114,Pantoprazole,Antacid,110,1,1,122
2025-06-21,HealthMart,M117,BP Tablet,Cardiac,320,0,0,82
2025-05-18,Apollo Pharmacy,M101,Paracetamol,Painkiller,25,0,1,91
2025-03-18,Chen Drugstore,M107,Metformin,Diabetes,80,0,0,69
2025-01-03,Claire Drughouse,M113,Digene,Antacid,60,0,1,93
2025-09-27,HealthMart,M113,Digene,Antacid,60,0,0,79
2025-12-06,Clarkson's Pharma,M107,Metformin,Diabetes,80,1,0,103
2025-12-10,Clarkson's Pharma,M101,Paracetamol,Painkiller,25,1,0,86
2025-07-02,Chen Drugstore,M110,Cetirizine,Allergy,40,1,0,111
2025-01-23,Clarkson's Pharma,M105,ORS,Hydration,25,1,0,105
2025-06-24,Apollo Pharmacy,M109,Azithromycin,Antibiotic,220,0,0,67
2025-09-25,Lakshya Medicals,M111,Benadryl,Cough,90,0,0,68
2025-12-08,Apollo Pharmacy,M113,Digene,Antacid,60,0,0,78
2025-01-16,Chen Drugstore,M105,ORS,Hydration,25,0,0,91
2025-06-01,Claire Drughouse,M110,Cetirizine,Allergy,40,1,0,115
2025-05-23,Chen Drugstore,M104,Vitamin C,Vitamin,120,1,0,85
2025-06-11,BMS Pharmacy,M109,Azithromycin,Antibiotic,220,0,0,73
2025-04-07,Clarkson's Pharma,M114,Pantoprazole,Antacid,110,1,0,82
2025-02-06,Clarkson's Pharma,M109,Azithromycin,Antibiotic,220,0,0,79
2025-09-12,City Medicals,M110,Cetirizine,Allergy,40,0,0,87
2025-06-20,HealthMart,M112,Cough Syrup,Cough,140,1,0,84
2025-11-14,City Medicals,M110,Cetirizine,Allergy,40,1,0,96
2025-11-03,Clarkson's Pharma,M116,Iron Tablet,Supplement,180,0,0,76
2025-12-27,Sara Medicos,M105,ORS,Hydration,25,0,0,80
2025-04-07,City Medicals,M114,Pantoprazole,Antacid,110,0,0,85
2025-05-29,SmartMed Pharmacy,M118,Asthma Inhaler,Respiratory,450,0,0,44
2025-11-01,Apollo Pharmacy,M120,Hand Sanitizer,Hygiene,90,0,0,83
2025-07-03,BMS Pharmacy,M114,Pantoprazole,Antacid,110,0,0,76
2025-10-05,HealthMart,M112,Cough Syrup,Cough,140,0,0,80
2025-02-11,Sara Medicos,M113,Digene,Antacid,60,0,0,64
2025-08-25,Lakshya Medicals,M102,Crocin,Painkiller,35,0,0,84
2025-06-30,Chen Drugstore,M105,ORS,Hydration,25,0,0,63
2025-03-10,Sara Medicos,M118,Asthma Inhaler,Respiratory,450,0,0,60
2025-07-09,Sara Medicos,M109,Azithromycin,Antibiotic,220,1,1,106
2025-06-20,City Medicals,M111,Benadryl,Cough,90,0,0,74
2025-11-29,Claire Drughouse,M107,Metformin,Diabetes,80,0,0,94
2025-02-10,BMS Pharmacy,M115,Calcium Tablet,Supplement,250,0,1,87
2025-06-25,City Medicals,M119,Eye Drops,Eye Care,160,1,0,105
2025-11-14,Sara Medicos,M106,Insulin,Diabetes,550,0,0,40
2025-05-16,City Medicals,M101,Paracetamol,Painkiller,25,0,0,83
2025-11-18,Claire Drughouse,M108,Amoxicillin,Antibiotic,180,0,0,78
2025-11-05,Clarkson's Pharma,M105,ORS,Hydration,25,1,0,106
2025-09-15,Chen Drugstore,M112,Cough Syrup,Cough,140,0,0,61
2025-11-01,Lakshya Medicals,M108,Amoxicillin,Antibiotic,180,0,0,89
2025-10-02,City Medicals,M111,Benadryl,Cough,90,0,0,64
2025-08-18,Lakshya Medicals,M117,BP Tablet,Cardiac,320,0,0,66
2025-01-04,Sara Medicos,M113,Digene,Antacid,60,0,0,93
2025-09-09,Chen Drugstore,M102,Crocin,Painkiller,35,0,0,69
2025-08-31,Sara Medicos,M113,Digene,Antacid,60,1,0,115
2025-03-05,Apollo Pharmacy,M104,Vitamin C,Vitamin,120,0,0,64
2025-05-28,City Medicals,M112,Cough Syrup,Cough,140,0,0,79
2025-09-25,HealthMart,M107,Metformin,Diabetes,80,1,0,105
2025-12-12,Apollo Pharmacy,M117,BP Tablet,Cardiac,320,0,0,57
2025-10-06,SmartMed Pharmacy,M102,Crocin,Painkiller,35,0,0,75
2025-06-18,City Medicals,M116,Iron Tablet,Supplement,180,0,0,75
2025-08-06,Claire Drughouse,M103,Dolo 650,Painkiller,30,0,0,63
2025-05-16,Clarkson's Pharma,M106,Insulin,Diabetes,550,0,0,64
2025-08-18,HealthMart,M111,Benadryl,Cough,90,1,0,86
2025-11-21,Lakshya Medicals,M118,Asthma Inhaler,Respiratory,450,0,0,52
2025-09-13,HealthMart,M105,ORS,Hydration,25,0,1,90
2025-09-23,Sara Medicos,M116,Iron Tablet,Supplement,180,0,0,82
2025-01-06,City Medicals,M119,Eye Drops,Eye Care,160,0,1,89
2025-05-28,Claire Drughouse,M116,Iron Tablet,Supplement,180,0,0,85
2025-06-25,HealthMart,M106,Insulin,Diabetes,550,0,0,61
2025-07-24,BMS Pharmacy,M101,Paracetamol,Painkiller,25,0,1,105
2025-05-27,Sara Medicos,M104,Vitamin C,Vitamin,120,1,0,88
2025-11-30,Apollo Pharmacy,M102,Crocin,Painkiller,35,0,0,94
2025-02-03,Lakshya Medicals,M109,Azithromycin,Antibiotic,220,0,0,71
2025-05-22,Sara Medicos,M103,Dolo 650,Painkiller,30,1,1,106
2025-11-19,Apollo Pharmacy,M109,Azithromycin,Antibiotic,220,0,0,56
2025-06-27,BMS Pharmacy,M112,Cough Syrup,Cough,140,1,1,116
2025-10-15,HealthMart,M104,Vitamin C,Vitamin,120,0,0,82
2025-07-07,BMS Pharmacy,M116,Iron Tablet,Supplement,180,1,0,91
2025-11-18,Chen Drugstore,M114,Pantoprazole,Antacid,110,0,0,67
2025-07-30,Apollo Pharmacy,M101,Paracetamol,Painkiller,25,0,0,87
2025-04-29,SmartMed Pharmacy,M104,Vitamin C,Vitamin,120,0,0,66
2025-04-05,Apollo Pharmacy,M116,Iron Tablet,Supplement,180,1,0,116
2025-06-23,Clarkson's Pharma,M119,Eye Drops,Eye Care,160,0,0,57
2025-02-22,Lakshya Medicals,M101,Paracetamol,Painkiller,25,0,0,93
2025-05-25,City Medicals,M102,Crocin,Painkiller,35,0,0,77
2025-08-27,BMS Pharmacy,M115,Calcium Tablet,Supplement,250,0,0,54
2025-01-18,BMS Pharmacy,M117,BP Tablet,Cardiac,320,1,0,81
2025-07-12,Claire Drughouse,M109,Azithromycin,Antibiotic,220,0,0,85
2025-07-19,HealthMart,M105,ORS,Hydration,25,0,0,75
2025-08-10,Chen Drugstore,M113,Digene,Antacid,60,0,0,101
2025-10-02,Sara Medicos,M103,Dolo 650,Painkiller,30,0,0,90
2025-10-20,Claire Drughouse,M116,Iron Tablet,Supplement,180,1,0,85
2025-05-08,City Medicals,M106,Insulin,Diabetes,550,0,0,63
2025-02-14,HealthMart,M115,Calcium Tablet,Supplement,250,0,0,55
2025-05-11,SmartMed Pharmacy,M120,Hand Sanitizer,Hygiene,90,0,0,71
2025-08-12,Lakshya Medicals,M120,Hand Sanitizer,Hygiene,90,0,0,82
2025-04-11,Lakshya Medicals,M102,Crocin,Painkiller,35,0,0,92
2025-12-16,Apollo Pharmacy,M108,Amoxicillin,Antibiotic,180,1,0,78
2025-02-19,SmartMed Pharmacy,M119,Eye Drops,Eye Care,160,0,0,74
2025-11-15,Chen Drugstore,M110,Cetirizine,Allergy,40,0,0,90
2025-10-01,Clarkson's Pharma,M119,Eye Drops,Eye Care,160,0,0,83
2025-04-06,City Medicals,M101,Paracetamol,Painkiller,25,1,1,112
2025-11-10,Chen Drugstore,M110,Cetirizine,Allergy,40,0,0,88
2025-05-02,HealthMart,M111,Benadryl,Cough,90,1,0,99
2025-04-19,Chen Drugstore,M114,Pantoprazole,Antacid,110,0,0,91
2025-09-17,City Medicals,M111,Benadryl,Cough,90,0,0,72
2025-10-16,Sara Medicos,M116,Iron Tablet,Supplement,180,1,0,91
2025-06-15,Claire Drughouse,M106,Insulin,Diabetes,550,0,0,75
2025-12-31,Lakshya Medicals,M113,Digene,Antacid,60,1,0,99
2025-03-22,Chen Drugstore,M107,Metformin,Diabetes,80,0,0,75
2025-05-24,Sara Medicos,M103,Dolo 650,Painkiller,30,0,1,104
2025-04-22,Claire Drughouse,M112,Cough Syrup,Cough,140,0,0,77
2025-05-08,City Medicals,M104,Vitamin C,Vitamin,120,0,0,79
2025-11-20,BMS Pharmacy,M101,Paracetamol,Painkiller,25,0,0,66
2025-09-07,HealthMart,M109,Azithromycin,Antibiotic,220,0,0,86
2025-01-26,Claire Drughouse,M117,BP Tablet,Cardiac,320,0,1,103
2025-08-29,Claire Drughouse,M106,Insulin,Diabetes,550,1,0,65
2025-12-02,HealthMart,M106,Insulin,Diabetes,550,0,0,52
2025-08-31,Apollo Pharmacy,M101,Paracetamol,Painkiller,25,1,0,119
2025-11-17,Clarkson's Pharma,M118,Asthma Inhaler,Respiratory,450,0,0,55
2025-07-02,Clarkson's Pharma,M113,Digene,Antacid,60,1,0,101
2025-03-17,Apollo Pharmacy,M112,Cough Syrup,Cough,140,0,0,61
2025-09-27,HealthMart,M111,Benadryl,Cough,90,1,0,115
2025-02-08,Chen Drugstore,M110,Cetirizine,Allergy,40,0,0,102
2025-06-17,BMS Pharmacy,M110,Cetirizine,Allergy,40,0,0,83
2025-04-13,BMS Pharmacy,M102,Crocin,Painkiller,35,1,0,104
2025-04-23,HealthMart,M114,Pantoprazole,Antacid,110,0,0,67
2025-04-22,City Medicals,M116,Iron Tablet,Supplement,180,0,0,76
2025-10-30,BMS Pharmacy,M119,Eye Drops,Eye Care,160,1,0,84
2025-06-21,Clarkson's Pharma,M107,Metformin,Diabetes,80,0,0,94
2025-03-30,HealthMart,M116,Iron Tablet,Supplement,180,1,0,101
2025-03-16,HealthMart,M114,Pantoprazole,Antacid,110,0,0,96
2025-02-17,Sara Medicos,M119,Eye Drops,Eye Care,160,1,0,92
2025-08-16,Sara Medicos,M119,Eye Drops,Eye Care,160,1,0,90
2025-03-15,Clarkson's Pharma,M106,Insulin,Diabetes,550,0,0,70
2025-10-19,Claire Drughouse,M108,Amoxicillin,Antibiotic,180,0,0,92
2025-11-05,Apollo Pharmacy,M109,Azithromycin,Antibiotic,220,0,1,89
2025-07-31,SmartMed Pharmacy,M115,Calcium Tablet,Supplement,250,1,1,108
2025-06-23,SmartMed Pharmacy,M105,ORS,Hydration,25,0,0,66
2025-08-04,Sara Medicos,M109,Azithromycin,Antibiotic,220,1,0,88
2025-11-29,Sara Medicos,M106,Insulin,Diabetes,550,0,0,50
2025-11-12,Claire Drughouse,M112,Cough Syrup,Cough,140,0,0,66
2025-03-02,BMS Pharmacy,M117,BP Tablet,Cardiac,320,0,1,83
2025-10-10,Sara Medicos,M105,ORS,Hydration,25,0,0,82
2025-01-31,HealthMart,M120,Hand Sanitizer,Hygiene,90,0,1,75
2025-03-15,Chen Drugstore,M109,Azithromycin,Antibiotic,220,0,0,70
2025-02-17,City Medicals,M104,Vitamin C,Vitamin,120,1,0,109
2025-07-16,Apollo Pharmacy,M111,Benadryl,Cough,90,1,0,90
2025-01-03,Sara Medicos,M106,Insulin,Diabetes,550,0,0,57
2025-11-04,SmartMed Pharmacy,M112,Cough Syrup,Cough,140,0,0,74
2025-04-26,Lakshya Medicals,M111,Benadryl,Cough,90,0,0,71
2025-08-02,Apollo Pharmacy,M115,Calcium Tablet,Supplement,250,0,0,92
2025-12-02,HealthMart,M115,Calcium Tablet,Supplement,250,0,0,71
2025-03-13,SmartMed Pharmacy,M112,Cough Syrup,Cough,140,0,0,74
2025-10-02,BMS Pharmacy,M108,Amoxicillin,Antibiotic,180,0,0,75
2025-12-19,HealthMart,M116,Iron Tablet,Supplement,180,1,0,101
2025-08-09,City Medicals,M116,Iron Tablet,Supplement,180,0,0,86
2025-10-09,Clarkson's Pharma,M118,Asthma Inhaler,Respiratory,450,0,0,42
2025-03-19,Claire Drughouse,M112,Cough Syrup,Cough,140,1,0,92
2025-07-04,HealthMart,M114,Pantoprazole,Antacid,110,1,0,97
2025-08-25,BMS Pharmacy,M120,Hand Sanitizer,Hygiene,90,0,0,62
2025-08-21,BMS Pharmacy,M114,Pantoprazole,Antacid,110,0,0,87
2025-07-16,Chen Drugstore,M116,Iron Tablet,Supplement,180,0,0,56
2025-07-14,BMS Pharmacy,M110,Cetirizine,Allergy,40,0,0,64
2025-06-27,Lakshya Medicals,M112,Cough Syrup,Cough,140,0,0,66
2025-04-04,HealthMart,M113,Digene,Antacid,60,0,0,85
2025-02-28,HealthMart,M107,Metformin,Diabetes,80,0,0,65
2025-02-16,Claire Drughouse,M109,Azithromycin,Antibiotic,220,0,0,88
2025-12-28,Apollo Pharmacy,M101,Paracetamol,Painkiller,25,1,0,112
2025-09-20,Apollo Pharmacy,M114,Pantoprazole,Antacid,110,1,0,101
2025-06-04,HealthMart,M107,Metformin,Diabetes,80,0,0,65
2025-11-15,Sara Medicos,M110,Cetirizine,Allergy,40,0,0,74
2025-11-28,Lakshya Medicals,M119,Eye Drops,Eye Care,160,0,0,60
2025-09-15,BMS Pharmacy,M102,Crocin,Painkiller,35,0,0,67
2025-09-24,Claire Drughouse,M112,Cough Syrup,Cough,140,0,0,81
2025-05-23,BMS Pharmacy,M102,Crocin,Painkiller,35,1,0,113
2025-07-10,Chen Drugstore,M101,Paracetamol,Painkiller,25,0,0,72
2025-08-13,HealthMart,M114,Pantoprazole,Antacid,110,0,0,62
2025-06-02,Clarkson's Pharma,M113,Digene,Antacid,60,1,0,94
2025-06-03,Apollo Pharmacy,M107,Metformin,Diabetes,80,0,0,86
2025-04-05,Clarkson's Pharma,M107,Metformin,Diabetes,80,0,0,77
2025-12-01,Sara Medicos,M106,Insulin,Diabetes,550,1,0,83
2025-07-01,Claire Drughouse,M117,BP Tablet,Cardiac,320,0,0,66
2025-12-21,HealthMart,M105,ORS,Hydration,25,0,0,79
2025-09-12,Clarkson's Pharma,M118,Asthma Inhaler,Respiratory,450,0,0,42
2025-06-25,HealthMart,M111,Benadryl,Cough,90,1,0,84
2025-04-09,HealthMart,M120,Hand Sanitizer,Hygiene,90,0,0,81
2025-10-09,SmartMed Pharmacy,M120,Hand Sanitizer,Hygiene,90,0,0,70
2025-04-17,Chen Drugstore,M107,Metformin,Diabetes,80,0,0,69
2025-01-09,Lakshya Medicals,M113,Digene,Antacid,60,0,0,81
2025-03-03,Lakshya Medicals,M111,Benadryl,Cough,90,0,0,62
2025-08-26,HealthMart,M108,Amoxicillin,Antibiotic,180,0,0,81
2025-02-24,Lakshya Medicals,M119,Eye Drops,Eye Care,160,0,0,72
2025-08-01,Sara Medicos,M111,Benadryl,Cough,90,0,0,75
2025-05-29,Lakshya Medicals,M120,Hand Sanitizer,Hygiene,90,0,0,63
2025-12-15,Lakshya Medicals,M110,Cetirizine,Allergy,40,0,0,82
2025-11-16,Lakshya Medicals,M103,Dolo 650,Painkiller,30,0,0,101
2025-10-31,Clarkson's Pharma,M118,Asthma Inhaler,Respiratory,450,0,0,63
2025-02-05,BMS Pharmacy,M102,Crocin,Painkiller,35,1,0,88
2025-04-08,City Medicals,M108,Amoxicillin,Antibiotic,180,0,0,76
2025-05-04,HealthMart,M111,Benadryl,Cough,90,0,0,95
2025-11-10,Apollo Pharmacy,M118,Asthma Inhaler,Respiratory,450,0,0,64
2025-11-23,Clarkson's Pharma,M109,Azithromycin,Antibiotic,220,1,0,106
2025-05-30,Chen Drugstore,M116,Iron Tablet,Supplement,180,0,0,60
2025-12-09,Sara Medicos,M101,Paracetamol,Painkiller,25,1,0,98
2025-12-02,Clarkson's Pharma,M107,Metformin,Diabetes,80,0,0,85
2025-01-11,Apollo Pharmacy,M106,Insulin,Diabetes,550,0,0,65
2025-05-28,SmartMed Pharmacy,M106,Insulin,Diabetes,550,0,0,55
2025-07-24,HealthMart,M106,Insulin,Diabetes,550,1,1,90
2025-08-01,Apollo Pharmacy,M113,Digene,Antacid,60,1,0,100
2025-07-17,Sara Medicos,M113,Digene,Antacid,60,1,0,85
2025-05-29,Sara Medicos,M101,Paracetamol,Painkiller,25,1,0,100
2025-06-17,HealthMart,M106,Insulin,Diabetes,550,0,0,41
2025-11-05,City Medicals,M108,Amoxicillin,Antibiotic,180,0,1,80
2025-06-27,Clarkson's Pharma,M116,Iron Tablet,Supplement,180,0,0,86
2025-12-05,Apollo Pharmacy,M112,Cough Syrup,Cough,140,1,0,91
2025-11-26,SmartMed Pharmacy,M112,Cough Syrup,Cough,140,1,0,84
2025-08-14,Chen Drugstore,M117,BP Tablet,Cardiac,320,0,0,73
2025-09-29,HealthMart,M109,Azithromycin,Antibiotic,220,0,0,83
2025-01-16,Apollo Pharmacy,M104,Vitamin C,Vitamin,120,0,1,96
2025-02-01,Lakshya Medicals,M106,Insulin,Diabetes,550,1,0,70
2025-03-05,BMS Pharmacy,M118,Asthma Inhaler,Respiratory,450,0,0,62
2025-01-16,HealthMart,M112,Cough Syrup,Cough,140,0,0,87
2025-10-25,Sara Medicos,M106,Insulin,Diabetes,550,1,1,91
2025-11-17,Claire Drughouse,M114,Pantoprazole,Antacid,110,1,0,95
2025-09-26,City Medicals,M109,Azithromycin,Antibiotic,220,0,0,81
2025-05-14,City Medicals,M115,Calcium Tablet,Supplement,250,0,0,58
2025-02-25,Clarkson's Pharma,M102,Crocin,Painkiller,35,0,0,71
2025-01-13,HealthMart,M111,Benadryl,Cough,90,0,0,66
2025-07-01,Chen Drugstore,M120,Hand Sanitizer,Hygiene,90,1,0,110
2025-03-01,Chen Drugstore,M101,Paracetamol,Painkiller,25,0,0,78
2025-01-10,Claire Drughouse,M120,Hand Sanitizer,Hygiene,90,1,0,110
2025-10-23,Chen Drugstore,M119,Eye Drops,Eye Care,160,0,0,74
2025-08-12,SmartMed Pharmacy,M116,Iron Tablet,Supplement,180,1,1,113
2025-07-26,BMS Pharmacy,M109,Azithromycin,Antibiotic,220,0,1,103
2025-07-04,BMS Pharmacy,M103,Dolo 650,Painkiller,30,1,0,100
2025-01-14,HealthMart,M109,Azithromycin,Antibiotic,220,0,0,82
2025-09-02,Apollo Pharmacy,M112,Cough Syrup,Cough,140,0,1,91
2025-08-23,Lakshya Medicals,M105,ORS,Hydration,25,0,0,102
2025-03-01,BMS Pharmacy,M115,Calcium Tablet,Supplement,250,0,0,67
2025-05-17,BMS Pharmacy,M116,Iron Tablet,Supplement,180,1,0,112
2025-08-18,Apollo Pharmacy,M108,Amoxicillin,Antibiotic,180,0,0,79
2025-10-27,Lakshya Medicals,M114,Pantoprazole,Antacid,110,0,0,84
2025-07-12,Claire Drughouse,M119,Eye Drops,Eye Care,160,0,0,92
2025-05-26,Apollo Pharmacy,M109,Azithromycin,Antibiotic,220,0,0,66
2025-05-18,Lakshya Medicals,M110,Cetirizine,Allergy,40,0,0,79
2025-12-27,Chen Drugstore,M120,Hand Sanitizer,Hygiene,90,1,1,106
2025-08-28,SmartMed Pharmacy,M107,Metformin,Diabetes,80,1,1,117
2025-08-25,City Medicals,M110,Cetirizine,Allergy,40,0,0,87
2025-12-30,Apollo Pharmacy,M110,Cetirizine,Allergy,40,1,0,95
2025-07-25,Apollo Pharmacy,M120,Hand Sanitizer,Hygiene,90,0,0,64
2025-03-07,Clarkson's Pharma,M114,Pantoprazole,Antacid,110,0,0,65
2025-12-23,Chen Drugstore,M102,Crocin,Painkiller,35,0,0,84
2025-08-27,Clarkson's Pharma,M106,Insulin,Diabetes,550,0,1,63
2025-06-15,Sara Medicos,M115,Calcium Tablet,Supplement,250,0,0,71
2025-08-31,Clarkson's Pharma,M103,Dolo 650,Painkiller,30,1,0,100
2025-05-24,Chen Drugstore,M107,Metformin,Diabetes,80,0,0,91
2025-01-05,Chen Drugstore,M115,Calcium Tablet,Supplement,250,0,0,91
2025-05-23,SmartMed Pharmacy,M110,Cetirizine,Allergy,40,1,0,110
2025-10-07,HealthMart,M113,Digene,Antacid,60,0,0,82
2025-04-21,City Medicals,M110,Cetirizine,Allergy,40,1,0,103
2025-02-09,Chen Drugstore,M101,Paracetamol,Painkiller,25,0,0,74
2025-03-22,Claire Drughouse,M113,Digene,Antacid,60,0,0,86
2025-12-21,SmartMed Pharmacy,M113,Digene,Antacid,60,0,0,84
2025-10-29,Chen Drugstore,M104,Vitamin C,Vitamin,120,1,0,96
2025-01-11,HealthMart,M114,Pantoprazole,Antacid,110,0,0,79
2025-03-31,Apollo Pharmacy,M101,Paracetamol,Painkiller,25,1,0,111
2025-10-15,Apollo Pharmacy,M118,Asthma Inhaler,Respiratory,450,1,0,77
2025-09-04,SmartMed Pharmacy,M108,Amoxicillin,Antibiotic,180,0,1,77
2025-06-07,Lakshya Medicals,M118,Asthma Inhaler,Respiratory,450,0,0,59
2025-09-06,Clarkson's Pharma,M118,Asthma Inhaler,Respiratory,450,0,0,59
2025-08-10,Sara Medicos,M114,Pantoprazole,Antacid,110,0,0,86
2025-12-07,Claire Drughouse,M103,Dolo 650,Painkiller,30,0,0,87
2025-02-09,HealthMart,M110,Cetirizine,Allergy,40,1,0,106
2025-05-02,Clarkson's Pharma,M108,Amoxicillin,Antibiotic,180,0,0,86
2025-03-16,HealthMart,M102,Crocin,Painkiller,35,1,0,116
2025-02-01,Apollo Pharmacy,M113,Digene,Antacid,60,0,0,98
2025-10-23,BMS Pharmacy,M111,Benadryl,Cough,90,1,0,83
2025-07-03,Lakshya Medicals,M109,Azithromycin,Antibiotic,220,0,0,77
2025-05-25,Chen Drugstore,M117,BP Tablet,Cardiac,320,1,0,100
2025-05-19,Clarkson's Pharma,M111,Benadryl,Cough,90,0,0,82
2025-01-22,SmartMed Pharmacy,M115,Calcium Tablet,Supplement,250,1,0,93
2025-09-15,HealthMart,M108,Amoxicillin,Antibiotic,180,0,0,83
2025-06-05,HealthMart,M109,Azithromycin,Antibiotic,220,1,0,87
2025-02-07,HealthMart,M103,Dolo 650,Painkiller,30,0,0,79
2025-12-13,City Medicals,M119,Eye Drops,Eye Care,160,0,0,92
2025-05-24,HealthMart,M119,Eye Drops,Eye Care,160,0,0,71
2025-06-18,HealthMart,M117,BP Tablet,Cardiac,320,0,0,79
2025-12-15,BMS Pharmacy,M110,Cetirizine,Allergy,40,0,0,88
2025-01-29,BMS Pharmacy,M112,Cough Syrup,Cough,140,0,0,62
2025-09-19,Sara Medicos,M105,ORS,Hydration,25,0,0,92
2025-01-01,SmartMed Pharmacy,M117,BP Tablet,Cardiac,320,0,0,57
2025-03-10,Sara Medicos,M119,Eye Drops,Eye Care,160,1,0,90
2025-02-26,Sara Medicos,M109,Azithromycin,Antibiotic,220,0,0,83
2025-07-24,City Medicals,M108,Amoxicillin,Antibiotic,180,0,0,56
2025-08-17,Chen Drugstore,M115,Calcium Tablet,Supplement,250,0,0,75
2025-04-17,BMS Pharmacy,M120,Hand Sanitizer,Hygiene,90,1,1,122
2025-07-13,BMS Pharmacy,M118,Asthma Inhaler,Respiratory,450,0,1,92
2025-06-04,Clarkson's Pharma,M103,Dolo 650,Painkiller,30,0,0,88
2025-02-08,Sara Medicos,M110,Cetirizine,Allergy,40,1,0,114
2025-08-08,Sara Medicos,M114,Pantoprazole,Antacid,110,0,1,91
2025-12-14,SmartMed Pharmacy,M113,Digene,Antacid,60,0,0,101
2025-05-24,Sara Medicos,M111,Benadryl,Cough,90,0,0,71
2025-03-04,Lakshya Medicals,M120,Hand Sanitizer,Hygiene,90,0,0,66
2025-04-28,Lakshya Medicals,M115,Calcium Tablet,Supplement,250,0,1,93
2025-07-20,SmartMed Pharmacy,M120,Hand Sanitizer,Hygiene,90,0,0,86
2025-02-05,HealthMart,M104,Vitamin C,Vitamin,120,0,1,94
2025-08-26,Sara Medicos,M106,Insulin,Diabetes,550,0,0,61
2025-06-27,City Medicals,M118,Asthma Inhaler,Respiratory,450,0,1,71
2025-09-12,Clarkson's Pharma,M116,Iron Tablet,Supplement,180,0,1,101
2025-04-19,City Medicals,M107,Metformin,Diabetes,80,0,0,84
2025-11-11,Apollo Pharmacy,M104,Vitamin C,Vitamin,120,1,0,94
2025-12-15,Sara Medicos,M116,Iron Tablet,Supplement,180,0,0,72
2025-10-26,Lakshya Medicals,M105,ORS,Hydration,25,0,0,91
2025-12-04,Lakshya Medicals,M104,Vitamin C,Vitamin,120,1,0,99
2025-10-28,Claire Drughouse,M109,Azithromycin,Antibiotic,220,0,0,80
2025-12-31,Chen Drugstore,M115,Calcium Tablet,Supplement,250,0,1,86
2025-03-24,Lakshya Medicals,M113,Digene,Antacid,60,0,0,73
2025-05-19,City Medicals,M105,ORS,Hydration,25,0,0,87
2025-10-26,Claire Drughouse,M112,Cough Syrup,Cough,140,0,0,73
2025-06-22,Apollo Pharmacy,M109,Azithromycin,Antibiotic,220,0,0,83
2025-12-21,Apollo Pharmacy,M120,Hand Sanitizer,Hygiene,90,0,0,72
2025-12-05,SmartMed Pharmacy,M103,Dolo 650,Painkiller,30,0,0,91
2025-11-05,Sara Medicos,M115,Calcium Tablet,Supplement,250,0,0,52
2025-07-19,SmartMed Pharmacy,M104,Vitamin C,Vitamin,120,0,0,70
2025-06-08,Sara Medicos,M109,Azithromycin,Antibiotic,220,0,0,72
2025-04-16,Sara Medicos,M107,Metformin,Diabetes,80,0,0,81
2025-06-17,Apollo Pharmacy,M108,Amoxicillin,Antibiotic,180,0,1,99
2025-06-13,Apollo Pharmacy,M109,Azithromycin,Antibiotic,220,1,0,97
2025-06-05,Lakshya Medicals,M120,Hand Sanitizer,Hygiene,90,0,0,62
2025-10-24,Chen Drugstore,M108,Amoxicillin,Antibiotic,180,1,0,89
2025-01-13,Clarkson's Pharma,M109,Azithromycin,Antibiotic,220,0,0,79
2025-06-27,SmartMed Pharmacy,M119,Eye Drops,Eye Care,160,0,0,81
2025-02-14,SmartMed Pharmacy,M116,Iron Tablet,Supplement,180,0,0,62
2025-05-20,SmartMed Pharmacy,M109,Azithromycin,Antibiotic,220,0,0,60
2025-11-08,City Medicals,M110,Cetirizine,Allergy,40,0,0,95
